rentfaster_id,city,province,address,latitude,longitude,lease_term,type,price,beds,baths,sq_feet
547535,Calgary,Alberta,149 Springbank Place Southwest,51.0182139,-114.2019912,Negotiable,House,3800.0,5,4,1961.0
568191,Calgary,Alberta,Highland Park,51.0875139,-114.0663891,Long Term,Main Floor,2150.0,2,1,750.0
542896,Calgary,Alberta,Mahogany,50.892618,-113.9072704,Long Term,Basement,1600.0,2,1,750.0
485372,Calgary,Alberta,59 West Coach Manor Southwest,51.0653753,-114.215547,Long Term,Townhouse,2250.0,2,2,
306855,Calgary,Alberta,Kingsland,50.989656968656,-114.074925283051,Negotiable,Room For Rent,875.0,4,1,1564.0
408913,Calgary,Alberta,1424 8 Avenue SE,51.040342,-114.02824,Long Term,Basement,2000.0,2,1,
133593,Calgary,Alberta,Saddle Ridge,51.12943,-113.9468,Long Term,Apartment,2000.0,2,2,822.0
136233,Calgary,Alberta,63 Inglewood Park SE,51.0387396,-114.016594,Long Term,Condo Unit,2500.0,1,2,1000.0
569053,Calgary,Alberta,203 1728 35 Ave Sw,51.0227454,-114.1024247,Long Term,Apartment,2600.0,2,2,1325.0
99276,Calgary,Alberta,"Sherwood, Calgary AB T3R 0G5",51.160932547608,-114.157815637518,Long Term,Main Floor,2990.0,3,2,2200.0
494064,Calgary,Alberta,8445 Broadcast Avenue Southwest,51.0645726,-114.2088317,Long Term,Condo Unit,2150.0,2,2,635.0
381336,Calgary,Alberta,108 2nd Street SW,51.0524124,-114.0650561,Long Term,Condo Unit,2100.0,1,1,603.0
568779,Calgary,Alberta,"508 ,901 10 Avenue SW C",51.0434343,-114.0825137,Long Term,Apartment,2500.0,2,2,797.0
569022,Calgary,Alberta,Cranston,50.8704718,-113.9819395,Long Term,House,4500.0,4,4,2500.0
528207,Calgary,Alberta,1201 11811 Lake Fraser Drive SE,50.9475262,-114.0687868,Long Term,Apartment,1800.0,1,1,502.0
21446,Calgary,Alberta,Silverado,50.8817882,-114.074446,Long Term,House,2400.0,3,2,1450.0
109855,Calgary,Alberta,215 13 Ave SW,51.0403067,-114.0661983,Long Term,Condo Unit,2000.0,1,1,650.0
566769,Calgary,Alberta,1105 1 Street Northeast,51.0617459,-114.0603296,Long Term,Condo Unit,1500.0,1,1,500.0
568416,Calgary,Alberta,609 Mahogany Road Southeast,50.8946277,-113.9329041,Long Term,Townhouse,2950.0,2,2,1490.0
111670,Calgary,Alberta,11 Millrise Drive SW,50.9162321,-114.0726418,Negotiable,Condo Unit,2300.0,2,2,
535794,Calgary,Alberta,Rangeview,50.8713346,-113.9272197,Long Term,Basement,1350.0,1,1,508.0
546542,Calgary,Alberta,1320 12 Avenue Southwest,51.0424915,-114.0927525,Long Term,Condo Unit,2000.0,2,1,876.13
521774,Calgary,Alberta,97 Auburn Crest Lane Southeast,50.8858101,-113.9482418,Negotiable,Duplex,2250.0,2,2,1121.0
505210,Calgary,Alberta,2404B 42 Street Southeast,51.0156767,-114.0193177,Long Term,Basement,1500.0,2,1,1050.0
101149,Calgary,Alberta,"3820 Brentwood Rd NW, Calgary, AB, Canada",51.086565,-114.128886,Long Term,Condo Unit,2600.0,2,2,
5492,Calgary,Alberta,5605 Henwood Street,51.002971,-114.1288679,Long Term,Condo Unit,2250.0,2,2,935.0
568541,Calgary,Alberta,Hidden Valley,51.1484674,-114.1061133,Long Term,House,3500.0,4,3,
568436,Calgary,Alberta,7180 80 Avenue NE,51.1254977,-113.9327931,Long Term,Condo Unit,2000.0,2,2,968.0
492214,Calgary,Alberta,8004 Huntington Road Northeast,51.1231182,-114.0589824,Long Term,Main Floor,2100.0,3,1,1008.0
149182,Calgary,Alberta,510 6th Ave SE,51.0472686,-114.0522484,Negotiable,Apartment,2875.0,2,2,1000.0
541659,Calgary,Alberta,3519 49 St NW,51.084601139,-114.161167145,Long Term,Condo Unit,2250.0,2,1,896.0
133761,Calgary,Alberta,Mission,51.03320206823,-114.070947202377,Long Term,Condo Unit,1990.0,1,1,760.0
547487,Calgary,Alberta,5 Eversyde Street Southwest,50.912659977125,-114.109064276652,Long Term,House,2850.0,3,2,1700.0
102441,Calgary,Alberta,1110 3 Ave NW,51.0556018,-114.0866768,Negotiable,Condo Unit,2950.0,2,2,950.0
520028,Calgary,Alberta,1330 15th Avenue Southwest,51.0396774,-114.0935223,Long Term,Condo Unit,1850.0,1,1,630.0
541928,Calgary,Alberta,Whitehaven Rd NE,51.0947216,-113.9754988,Long Term,Main Floor,2500.0,3,2,1835.0
337929,Calgary,Alberta,3820 Brentwood Road NW,51.086565,-114.128886,Long Term,Apartment,1750.0,0,1,350.0
567989,Calgary,Alberta,Walden,50.874188100297,-114.035640367737,Long Term,Basement,1450.0,1,1,750.0
542289,Calgary,Alberta,200 Seton Circle Southeast,50.8705687,-113.9568465,Long Term,Condo Unit,1850.0,2,1,600.0
567836,Calgary,Alberta,Evanston,51.1819219,-114.1003132,Long Term,Townhouse,1900.0,2,1,740.0
483836,Calgary,Alberta,1132 Cornerstone Street Northeast,51.1636571,-113.9421016,Long Term,House,3250.0,5,4,1800.0
473084,Calgary,Alberta,205 Creekside Drive Southwest,50.8598805,-114.0780097,Long Term,Basement,1300.0,1,1,700.0
109843,Calgary,Alberta,78 Chelsea Street NW,51.0817556,-114.0920468,Long Term,Basement,1350.0,2,1,0.0
336768,Calgary,Alberta,330 Canterbury Drive Southwest,50.948829502292,-114.082578379623,Negotiable,Room For Rent,960.0,1,1,1400.0
292216,Calgary,Alberta,27 Crammond Close S.E.,50.894581,-113.981162,Long Term,House,2500.0,3,1,1350.0
47541,Calgary,Alberta,3010 23rd Ave. SW,51.0332502,-114.129927,Long Term,Apartment,1800.0,2,1,900.0
114550,Calgary,Alberta,27 Meadowview Rd SW,50.9998829,-114.078071,Negotiable,House,3999.0,4,3,1100.0
117869,Calgary,Alberta,3010 23rd Avenue SW,51.0333638,-114.1299337,Long Term,Apartment,1490.0,1,1,600.0
412927,Calgary,Alberta,300 Harvest Hills Place NE,51.1537679,-114.0444672,Long Term,Condo Unit,2100.0,2,1,634.0
441584,Calgary,Alberta,2137 16 Street Southwest,51.0351735,-114.0991837,Long Term,Condo Unit,2000.0,2,1,793.0
544353,Calgary,Alberta,Dalhousie,51.1125817,-114.1653881,Negotiable,House,3600.0,4,2,2442.0
523999,Calgary,Alberta,615 6 Ave SE,51.0470923,-114.0500534,Long Term,Condo Unit,2000.0,1,1,575.0
138592,Calgary,Alberta,Riverbend,50.977581390609,-114.023257846558,Long Term,House,2600.0,3,2,2200.0
501083,Calgary,Alberta,Bridgeland,51.0506807,-114.0429117,Long Term,Duplex,2950.0,2,2,1700.0
384905,Calgary,Alberta,11 Chaparral Ridge Dr SE,50.8854218,-114.0236531,Long Term,Condo Unit,2200.0,2,1,808.0
384582,Calgary,Alberta,333 2 Ave NE,51.05415,-114.055298,Long Term,Condo Unit,2600.0,2,2,1350.0
448114,Calgary,Alberta,30 Brentwood Common Northwest,51.087242,-114.1287898,Long Term,Condo Unit,2000.0,2,1,596.0
148542,Calgary,Alberta,10 Brentwood Common NW,51.0870649,-114.128136,1 year,Condo Unit,2800.0,2,2,820.0
313377,Calgary,Alberta,Lake Bonavista,50.9427023,-114.0306656,Negotiable,Main Floor,1900.0,3,1,1200.0
95598,Calgary,Alberta,# 202 8 PRESTWICK POND TC SE,50.9184058,-113.9718361,Long Term,Apartment,2150.0,2,2,948.0
513547,Calgary,Alberta,4944 Dalton Dr NW,51.10272307742,-114.1543803,Long Term,Duplex,2675.0,1,1,871.0
571578,Calgary,Alberta,14 Auburn Sound Green Southeast,50.8875712,-113.9651286,Long Term,House,3800.0,5,3,2840.0
569365,Calgary,Alberta,4 Everridge Square Southwest,50.9086571,-114.1153918,Long Term,Townhouse,1750.0,1,1,869.78
570220,Calgary,Alberta,40 Everstone Drive Southwest,50.9085846,-114.1051827,Negotiable,House,2500.0,4,3,1500.0
482112,Calgary,Alberta,325 3 St SE,51.0494421,-114.0559496,Long Term,Apartment,2500.0,2,2,838.0
571197,Calgary,Alberta,688 Walgrove Boulevard Southeast,50.8670595,-114.0139714,Long Term,Basement,1500.0,1,1,662.0
523762,Calgary,Alberta,240 Everridge Way SW,50.9098612,-114.1166318,Long Term,House,2689.0,3,2,1850.0
572383,Calgary,Alberta,Livingston,51.190594624886,-114.079822999953,Long Term,Basement,1400.0,1,1,800.0
568721,Calgary,Alberta,Chaparral,50.8793524,-114.0409278,Long Term,House,2750.0,4,2,1905.0
135232,Calgary,Alberta,Walden,50.880718010091,-114.034589354492,Long Term,Townhouse,2200.0,2,2,1180.0
571200,Calgary,Alberta,688 Walgrove Boulevard Southeast,50.8670595,-114.0139714,Long Term,House,2750.0,3,3,1874.0
566013,Calgary,Alberta,401 Mahogany Court Southeast,50.9006237,-113.9430854,Short Term,Basement,2399.0,2,1,750.0
571382,Calgary,Alberta,421 18 Street Northwest,51.0563358,-114.1032031,Negotiable,Main Floor,2850.0,3,2,1372.0
571392,Calgary,Alberta,421 18 Street Northwest,51.0563358,-114.1032031,Negotiable,Basement,1750.0,2,1,969.0
569039,Calgary,Alberta,255 Magnolia Drive Southeast,50.8872122,-113.9103801,Long Term,Basement,1650.0,2,2,700.0
567674,Calgary,Alberta,255 Magnolia Drive Southeast,50.8872122,-113.9103801,Long Term,House,2700.0,5,3,1850.0
572045,Calgary,Alberta,1108 6 Avenue Southwest,51.0484952,-114.0872698,Negotiable,Condo Unit,2600.0,2,2,1100.0
482825,Calgary,Alberta,7000 Somervale Ct SW,50.89639,-114.072475,Long Term,Apartment,2085.0,2,2,900.0
482825,Calgary,Alberta,7000 Somervale Ct SW,50.89639,-114.072475,Long Term,Apartment,2185.0,2,2,998.0
569082,Calgary,Alberta,Bridlewood,50.8959679,-114.1045554,Long Term,House,3300.0,3,2,2600.0
570821,Calgary,Alberta,55 Spruce Place SW,51.0431391,-114.1374006,Long Term,Condo Unit,2500.0,1,1,640.0
137076,Calgary,Alberta,5 Hartford Pl NW,51.09381,-114.075702,Long Term,House,2350.0,3,2,1350.0
528666,Calgary,Alberta,414 Seton Passage Southeast,50.8772256,-113.940441,Long Term,Townhouse,2395.0,2,2,1078.0
570387,Calgary,Alberta,Arbour Grove Close NW,51.127354,-114.208028,Negotiable,Condo Unit,2350.0,2,2,1058.0
523686,Calgary,Alberta,Ambleton,51.186289768072,-114.114360775146,Long Term,Duplex,2400.0,3,2,1450.0
23426,Calgary,Alberta,1333- 17th Ave NW,51.0676357,-114.0917008,Long Term,Apartment,1550.0,1,1,
571190,Calgary,Alberta,1053 10 St SW,51.0435505,-114.0866958,Long Term,Condo Unit,2400.0,2,2,800.0
491841,Calgary,Alberta,340 Signature Court Southwest,51.036057,-114.176737,Long Term,Duplex,4050.0,3,2,
557152,Calgary,Alberta,7 Westpark Common Southwest,51.0599132,-114.208441,Long Term,Room For Rent,1000.0,2,2,1121.0
571898,Calgary,Alberta,707 - 550 Riverfront Avenue SE,51.0447331,-114.0718831,Long Term,Apartment,2600.0,1,1,665.0
22007,Calgary,Alberta,H 5320 Lakeview Dr. SW,51.006981,-114.139951,Long Term,Apartment,1729.0,2,1,970.0
22007,Calgary,Alberta,H 5320 Lakeview Dr. SW,51.006981,-114.139951,Long Term,Apartment,1459.0,0,1,500.0
572123,Calgary,Alberta,276 Lucas Avenue Northwest,51.18848,-114.076,Long Term,Basement,1450.0,1,1,698.0
572259,Calgary,Alberta,8604 48 Ave NW,51.0963351,-114.2114743,Short Term,Condo Unit,1750.0,2,1,1043.0
571829,Calgary,Alberta,Hawkwood,51.18536,-114.09107,Long Term,Condo Unit,1900.0,2,2,1162.0
454136,Calgary,Alberta,33 Millrise Lane Southwest,50.915782,-114.075494,Long Term,Townhouse,2400.0,2,2,1500.0
572418,Calgary,Alberta,153 Verity Manor Southwest,50.9188631,-114.1539091,Long Term,Main Floor,2850.0,3,2,2025.0
572544,Calgary,Alberta,149 Verity Manor Southwest,50.9188631,-114.153989,Long Term,Basement,1580.0,1,1,550.0
91578,Calgary,Alberta,Brentwood,51.0947474,-114.128366,Long Term,House,3200.0,3,2,1119.0
525704,Calgary,Alberta,Mckenzie Towne,50.9043961,-113.9631416,Negotiable,House,3150.0,3,2,1550.0
571393,Calgary,Alberta,915 44 Street SE,51.0443655,-113.9703856,Long Term,Apartment,1579.0,1,1,522.0
572606,Calgary,Alberta,23 Sherwood Square Northwest,51.1638752,-114.1462987,Long Term,House,3050.0,4,4,3100.0
567592,Calgary,Alberta,Walden,50.865924,-114.0160987,Long Term,Basement,1750.0,1,1,700.0
572605,Calgary,Alberta,7311 37 Avenue Northwest,51.0863637,-114.1912836,Long Term,Main Floor,2700.0,3,1,1100.0
572325,Calgary,Alberta,2502 11 Avenue SE,51.0430838,-114.0012394,Long Term,Apartment,2995.0,3,2,1730.0
528885,Calgary,Alberta,1188 3 St SE,51.0415203,-114.055738,Long Term,Condo Unit,2200.0,1,1,590.0
510806,Calgary,Alberta,Tuscany,51.132109,-114.235892,Long Term,Apartment,1900.0,2,1,900.0
572039,Calgary,Alberta,540 34 Street Northwest,51.0592029,-114.1359698,Long Term,Condo Unit,2650.0,2,2,973.0
497424,Calgary,Alberta,Signal Hill,51.0289495,-114.1864107,Long Term,House,3400.0,4,2,2709.3
419023,Calgary,Alberta,1819 Broadview Rd NW,51.0499884,-114.1016668,Negotiable,Townhouse,3950.0,4,2,1650.0
127951,Calgary,Alberta,10 Discovery Ridge CL SW,51.012981,-114.214171,Long Term,Apartment,2600.0,2,2,1100.0
571633,Calgary,Alberta,3516 Richmond Road Southwest,51.0236726,-114.1378985,Long Term,Room For Rent,1150.0,1,1,70.0
1018,Calgary,Alberta,Lake Bonavista,50.9408588,-114.0550349,Negotiable,House,3250.0,4,2,2300.0
525718,Calgary,Alberta,26 chapala road,50.879207,-114.0329006,Long Term,House,3100.0,3,2,2300.0
29347,Calgary,Alberta,104-19A Hemlock Cres. SW,51.0522649,-114.143739,Long Term,Apartment,2099.0,2,1,945.0
29347,Calgary,Alberta,104-19A Hemlock Cres. SW,51.0522649,-114.143739,Long Term,Apartment,2049.0,1,1,756.0
29347,Calgary,Alberta,104-19A Hemlock Cres. SW,51.0522649,-114.143739,Long Term,Apartment,1799.0,1,1,756.0
29347,Calgary,Alberta,104-19A Hemlock Cres. SW,51.0522649,-114.143739,Long Term,Apartment,1949.0,2,1,945.0
505617,Calgary,Alberta,Citadel,51.1484375,-114.1787582,Negotiable,Main Floor,2700.0,3,2,2000.0
126942,Calgary,Alberta,502 58 Ave SW,51.0015146,-114.0738689,Long Term,Apartment,1300.0,1,1,668.0
103158,Calgary,Alberta,2020 11 Ave SW,51.0438554,-114.1076504,Long Term,Apartment,1800.0,1,1,850.0
489474,Calgary,Alberta,215 Legacy Boulevard SE,50.8596139,-114.0227176,Long Term,Condo Unit,1850.0,2,2,650.0
481798,Calgary,Alberta,Mahogany,50.8905699,-113.90741,Long Term,Main Floor,2600.0,3,2,1800.0
390523,Calgary,Alberta,4250 Seton Drive SE,50.8769101,-113.9489791,1 year,Condo Unit,1900.0,2,2,907.0
570301,Calgary,Alberta,225A Queensland Drive Southeast,50.953917861099,-114.020261371634,Long Term,Duplex,1750.0,2,1,
528706,Calgary,Alberta,117 Oaktree Lane Southwest,50.9642739,-114.1195735,Long Term,Townhouse,2200.0,2,1,1005.0
125370,Calgary,Alberta,410 617 56 ave sw,51.00260689484,-114.077727576721,Long Term,Apartment,1650.0,1,1,652.0
482191,Calgary,Alberta,Mckenzie Towne,50.9126654,-113.9558232,Long Term,Townhouse,2450.0,2,2,1137.0
572241,Calgary,Alberta,200 Seton Circle Southeast,50.8705009,-113.9568009,Long Term,Condo Unit,1800.0,1,1,543.0
8384,Calgary,Alberta,"914, 11010 Bonaventure Dr. S.E.",50.9543016,-114.0628956,Long Term,Townhouse,1795.0,2,1,900.0
105090,Calgary,Alberta,3820 Brentwood Road NW,51.0859456,-114.1286987,Long Term,Condo Unit,1750.0,1,1,460.0
394788,Calgary,Alberta,Sage Hill,51.178696798764,-114.133050867265,Long Term,Condo Unit,2050.0,2,2,884.0
450047,Calgary,Alberta,1833 21 Ave NW,51.071236,-114.104043,Long Term,Condo Unit,2000.0,2,1,950.0
22002,Calgary,Alberta,5334 Lakeview Dr. SW,51.0068952,-114.1383431,Long Term,Apartment,1759.0,2,1,950.0
96669,Calgary,Alberta,Lynnwood,50.987151208479,-114.019513794196,Long Term,Townhouse,2280.0,3,2,1119.46
571933,Calgary,Alberta,Livingston,51.1860482,-114.0675765,Long Term,Basement,1350.0,2,1,850.0
377368,Calgary,Alberta,3520 31 St. NW,51.0841687,-114.1287177,Long Term,Apartment,2089.0,2,1,657.0
571794,Calgary,Alberta,1110 11 Street SW,51.0424764,-114.0885027,Long Term,Condo Unit,2900.0,2,2,915.0
472422,Calgary,Alberta,626 14 Ave SW,51.0398704,-114.076018,Long Term,Condo Unit,3100.0,2,2,1055.0
571882,Calgary,Alberta,161 Arbour Lake Hill Northwest,51.130322,-114.2123073,Long Term,Basement,1400.0,1,1,550.0
524956,Calgary,Alberta,3820 Brentwood Road NW,51.086565,-114.128886,Long Term,Condo Unit,2500.0,2,1,600.0
463119,Calgary,Alberta,309 15th Ave SW,51.0385579,-114.0689521,Long Term,Apartment,1629.0,1,1,700.0
570270,Calgary,Alberta,Country Hills Village,51.1573069,-114.0538703,Long Term,Condo Unit,2200.0,2,2,1070.0
563474,Calgary,Alberta,830 McDougall Road NE,51.051014,-114.04359,Negotiable,Condo Unit,3495.0,3,2,1300.0
84009,Calgary,Alberta,Somerset,50.894825631158,-114.069586776721,Long Term,Condo Unit,2100.0,2,2,940.0
29358,Calgary,Alberta,401 Patterson Hill SW,51.063151,-114.183744,Long Term,Apartment,1609.0,1,1,600.0
21997,Calgary,Alberta,10 Glenway Pl. SW,51.0201453,-114.1439234,Long Term,Apartment,1639.0,1,1,588.0
523833,Calgary,Alberta,Hidden Valley,51.1440378,-114.1021897,Long Term,House,3400.0,4,3,1250.0
535551,Calgary,Alberta,175 Magnolia Way Southeast,50.8891139,-113.9085338,Long Term,Basement,2000.0,2,2,674.0
571122,Calgary,Alberta,104 Copperstone Circle Southeast,50.9165876,-113.9303559,Long Term,House,2990.0,3,3,1400.0
150976,Calgary,Alberta,30 Auburn Bay St. SE,50.8844634,-113.9493004,Long Term,Apartment,1719.0,1,1,662.0
129023,Calgary,Alberta,128 15th Ave SW,51.0388816,-114.0650939,Long Term,Condo Unit,1850.0,2,1,800.0
568749,Calgary,Alberta,Oakridge,50.9705794,-114.119525,Long Term,Condo Unit,1950.0,2,1,1057.0
569814,Calgary,Alberta,140 Corner Meadows Way Northeast,51.1475983,-113.9346813,Long Term,Duplex,2400.0,3,2,1525.0
511133,Calgary,Alberta,45 Aspenmont Heights SW,51.0390569,-114.2145654,Long Term,Condo Unit,2400.0,2,2,925.0
570666,Calgary,Alberta,Tuscany,51.1195219,-114.2547105,Long Term,House,3100.0,3,2,1650.0
519308,Calgary,Alberta,418 Crescent Road Northwest,51.0613689,-114.0705664,Long Term,House,5000.0,3,2,2500.0
554375,Calgary,Alberta,106 6A Street Northeast,51.0527688,-114.0467183,Negotiable,Main Floor,1850.0,2,1,900.0
471892,Calgary,Alberta,4944 Dalton Drive NW,51.1024536,-114.1543803,Long Term,Apartment,2000.0,2,1,795.0
60541,Calgary,Alberta,1434 21 Ave NW,51.071518,-114.0941819,1 year,Duplex,2395.0,2,1,945.0
570858,Calgary,Alberta,4996 Edgepark Drive Northwest,51.135929,-114.1567812,Long Term,House,2950.0,4,2,1800.0
501198,Calgary,Alberta,1410 1 St SE,51.03924,-114.06089,Long Term,Condo Unit,2100.0,1,1,730.0
143363,Calgary,Alberta,1816 19 Ave NW,51.0698189,-114.1030144,Long Term,House,2700.0,3,2,
540164,Calgary,Alberta,7915 Masters Boulevard Southeast,50.8950628,-113.9212086,Long Term,House,3700.0,3,3,2510.0
563959,Calgary,Alberta,Savanna,51.1370229,-113.9669741,Long Term,House,3250.0,4,3,2600.0
500477,Calgary,Alberta,Forest Heights,51.0398604,-113.9610452,Long Term,Main Floor,2400.0,3,1,1150.0
529035,Calgary,Alberta,Douglas Glen Park Southeast,50.9545569,-114.0023345,Long Term,Townhouse,2800.0,3,2,1200.0
450051,Calgary,Alberta,2209 Westmount Road Northwest,51.0518728,-114.111145,Long Term,Apartment,2000.0,2,1,800.0
298730,Calgary,Alberta,920 5 Avenue Southwest,51.0491572,-114.0822146,Long Term,Condo Unit,1900.0,1,1,650.0
567840,Calgary,Alberta,64 Copperleaf Way Southeast,50.9112033,-113.9308321,Long Term,House,2850.0,3,3,1727.0
510486,Calgary,Alberta,2849 42 Street Southwest,51.037682599903,-114.143447041665,Long Term,Duplex,3200.0,3,2,1868.0
561744,Calgary,Alberta,1320 1 Street Southeast,51.0398375,-114.0605454,Negotiable,Condo Unit,2890.0,2,2,850.0
46657,Calgary,Alberta,Evergreen,50.91515,-114.10949,Long Term,Condo Unit,1715.0,2,1,810.0
457525,Calgary,Alberta,8531 8A Ave SW,51.0611917,-114.2092971,Long Term,Condo Unit,2400.0,2,2,855.0
572262,Calgary,Alberta,McKenzie Lake,50.9036434,-113.9892274,Long Term,House,4000.0,3,3,2200.0
552903,Calgary,Alberta,222 Riverfront Avenue Southwest,51.0524639,-114.0667871,Negotiable,Condo Unit,2150.0,1,1,580.0
570945,Calgary,Alberta,Edgemont,51.1150048,-114.1477436,Long Term,Townhouse,2880.0,3,2,2009.0
331736,Calgary,Alberta,1410 1 St SE,51.0387804,-114.0606736,Long Term,Condo Unit,2000.0,1,1,730.0
488729,Calgary,Alberta,78 Citadel Estates Manor Northwest,51.146473,-114.19054,Long Term,Condo Unit,2400.0,2,1,950.0
22834,Calgary,Alberta,Beltline,51.0411105,-114.0840527,Long Term,Townhouse,1850.0,1,1,850.0
351012,Calgary,Alberta,118 Waterfront Court SW,51.0530356,-114.0661001,Long Term,Condo Unit,3350.0,2,2,
568447,Calgary,Alberta,550 Riverfront Ave SE,51.0473453,-114.0502366,Negotiable,Condo Unit,3200.0,2,1,800.0
570551,Calgary,Alberta,8000 Wentworth Drive Southwest,51.0571892,-114.2095241,Long Term,Townhouse,2350.0,2,2,1267.0
528363,Calgary,Alberta,Arbour Lake,51.128485184859,-114.206440132263,Long Term,Main Floor,2380.0,3,1,1250.0
447993,Calgary,Alberta,4350 Seton Drive Southeast,50.8771864,-113.9472492,Long Term,Condo Unit,2600.0,2,1,700.0
572322,Calgary,Alberta,4303 1 St NE,51.090537,-114.0598406,Long Term,Condo Unit,2100.0,1,1,730.0
552276,Calgary,Alberta,Walden,50.8653982,-114.0236479,Long Term,Duplex,2700.0,3,2,1525.0
508367,Calgary,Alberta,1305 15 Ave SW,51.0392031,-114.0918984,Long Term,Apartment,1600.0,1,1,651.0
306471,Calgary,Alberta,211 13 Ave SE,51.0403881,-114.0602653,Long Term,Condo Unit,2050.0,1,1,
128481,Calgary,Alberta,Crescent Heights,51.065838927493,-114.056839615961,Long Term,Townhouse,3250.0,3,3,
572042,Calgary,Alberta,1424 22 Avenue Southwest,51.0344746,-114.0956911,Negotiable,Room For Rent,1200.0,2,1,790.0
571432,Calgary,Alberta,Renfrew,51.0577145,-114.048603,Long Term,Condo Unit,2400.0,2,1,1050.0
525915,Calgary,Alberta,21 Royal Birch Mount NW,51.1481688,-114.2164479,Long Term,Condo Unit,2300.0,2,1,1100.0
364763,Calgary,Alberta,393 Patterson Hill SW,51.0631877,-114.1829554,Long Term,Apartment,1700.0,1,1,617.0
473182,Calgary,Alberta,1140 15th Ave SW,51.0395305,-114.088654,Long Term,Condo Unit,2450.0,2,1,894.0
568602,Calgary,Alberta,Copperfield,50.9127843,-113.9276726,Long Term,Townhouse,2750.0,3,2,1300.0
532142,Calgary,Alberta,225 11 Avenue Southeast,51.0420136,-114.0594653,Long Term,Condo Unit,2100.0,1,1,500.0
572416,Calgary,Alberta,109 Douglas Glen Gardens Southeast,50.9566825,-114.0107078,Long Term,House,3300.0,4,3,2650.0
79611,Calgary,Alberta,Panorama Hills,51.156594516414,-114.074097259155,Long Term,House,2700.0,3,2,1795.0
571079,Calgary,Alberta,Evergreen,50.9089418,-114.1077211,Negotiable,Basement,1000.0,1,1,800.0
511597,Calgary,Alberta,1341 Cornerstone Way Northeast,51.14766,-113.92503,Long Term,Basement,1300.0,1,1,593.0
572121,Calgary,Alberta,Willow Park,50.94949134383,-114.044084977246,Short Term,House,3700.0,3,3,1200.0
572625,Calgary,Alberta,1702 17 Avenue Southwest,51.0380396,-114.1004833,Long Term,Condo Unit,1650.0,1,1,579.0
570338,Calgary,Alberta,12108 Lake Michigan Road Southeast,50.941337,-114.0303925,Long Term,House,3150.0,4,2,1120.0
492948,Calgary,Alberta,158 Hawkside Close Northwest,51.1290233,-114.1809105,Long Term,House,5200.0,5,4,3373.0
571981,Calgary,Alberta,4150 Seton Drive Southeast,50.877179,-113.9506493,Long Term,Condo Unit,2400.0,2,1,901.0
567375,Calgary,Alberta,2716 10 Street Southwest,51.0284813,-114.0867899,Long Term,House,9500.0,4,4,
572539,Calgary,Alberta,116 Arbour Stone Close Northwest,51.13609,-114.21602,Long Term,Basement,2300.0,2,1,1100.0
133534,Calgary,Alberta,Midnapore,50.917367934335,-114.058382349243,Long Term,Main Floor,2100.0,3,1,1200.0
549765,Calgary,Alberta,1039 17 Ave SW,51.0376584,-114.0866966,Long Term,Condo Unit,1580.0,1,1,580.0
530282,Calgary,Alberta,West Hillhurst,51.0564644,-114.1076309,Long Term,Basement,1400.0,2,1,1050.0
114295,Calgary,Alberta,3808 45 Street SW,51.0203084,-114.1522386,Long Term,Duplex,2500.0,4,2,920.0
476678,Calgary,Alberta,1283 Cornerstone Way Northeast,51.1485258,-113.9248507,Long Term,Main Floor,2400.0,3,2,1644.0
375652,Calgary,Alberta,8 Copperpond Grove Southeast,50.922467,-113.9287735,Long Term,House,2700.0,3,2,
524850,Calgary,Alberta,742 Sage Hill Grove Northwest,51.17333,-114.13787,Long Term,Townhouse,2450.0,4,3,
513996,Calgary,Alberta,2008 17 Avenue Northwest,51.0680796,-114.1067987,Long Term,Basement,2300.0,2,2,850.0
146396,Calgary,Alberta,1922 32 Avenue SW,51.0249269,-114.1057668,Long Term,Duplex,5500.0,4,4,
320069,Calgary,Alberta,Royal Oak Gardens NW,51.1526508,-114.2336257,Long Term,Townhouse,2300.0,3,1,1182.0
138579,Calgary,Alberta,1118 12 Avenue Southwest,51.0423757,-114.0876612,Negotiable,Condo Unit,3900.0,2,2,1100.0
348586,Calgary,Alberta,61 PRESTWICK RISE SE,50.924304628991,-113.96346243373,Long Term,House,2500.0,3,2,2200.0
416038,Calgary,Alberta,Kingsland,50.990739,-114.07604,Long Term,Main Floor,2050.0,2,1,1300.0
387437,Calgary,Alberta,Windsor Park,51.0053551,-114.0719427,Long Term,Duplex,2000.0,2,1,876.0
290153,Calgary,Alberta,54 Confederation Villas NW,51.082797,-114.09974,Long Term,Condo Unit,2900.0,3,3,
497414,Calgary,Alberta,140 Hendon Dr NW,51.0889464,-114.0727153,Long Term,Basement,1550.0,2,1,750.0
572460,Calgary,Alberta,Mount Pleasant,51.0739034,-114.1603656,Negotiable,Basement,1400.0,2,1,1100.0
571035,Calgary,Alberta,167 Livingston Avenue Northeast,51.1865247,-114.0675544,Long Term,Duplex,2500.0,3,2,1666.0
7356,Calgary,Alberta,1625 Strathcona Drive SW,51.0501986,-114.2078929,Long Term,House,3450.0,3,2,2250.0
348463,Calgary,Alberta,149 Silverado Range Cove Southwest,50.8825829,-114.0737513,Long Term,House,3250.0,4,3,2360.0
359403,Calgary,Alberta,3808 Dover Ridge Drive Southeast,51.0225527,-113.9769385,Long Term,Basement,1400.0,2,1,900.0
